date,number of reporting areas,COVID-19 cases,occupied intensive care beds,free intensive care beds,emergency reserve,intensive care patients with positive COVID-19 test,invasively ventilated,with treatment completed,thereof deceased,intensive care patients without positive COVID-19 test,in intensive care treatment (change from previous day),thereof invasively ventilated (change from previous day),with treatment completed (change from previous day),thereof deceased (change from previous day),newly admitted intensive care patients with a positive COVID-19 test,newly admitted intensive care patients with a positive COVID-19 test (mean ±3 days),intensive care patients with positive COVID-19 test (mean ±3 days),thereof invasively ventilated (mean ±3 days),invasively ventilated (%),Proportion of occupied intensive care beds (%),Proportion of occupied intensive care beds incl. emergency reserve (%),Proportion of patients with positive COVID-19 test in occupied intensive care beds (%),Proportion of patients with positive COVID-19 test in available intensive care beds without emergency reserve (%),Proportion of patients with positive COVID-19 test in available intensive care beds incl. emergency reserve (%),intensive care patients with positive COVID-19 test (change from previous day),"intensive care patients with positive COVID-19 test (change from previous day, mean ±3 days)",not invasively ventilated,invasively ventilated (change from previous day),invasively ventilated (mean ±3 days),number of intensive care beds,number of intensive care beds incl. emergency reserve,number of occupied intensive care beds (mean ±3 days),"with treatment completed (change from previous day, mean ±3 days)",R value calculated by newly admitted intensive care patients with a positive COVID-19 test (mean ±3 days),calculated start of infection of newly admitted intensive care patients with a positive COVID-19 test,calculated start of infection of newly admitted intensive care patients with a positive COVID-19 test (mean ±3 days),R value by calculated onset of infection of newly admitted intensive care patients with a positive COVID-19 test (mean ±3 days)
2020-04-09,1006.0,2718.0,13365.0,9143.0,0.0,1888.0,1464.0,1939.0,579.0,10647.0,,,,,,,,1779.75,77.54237288135593,59.3788875066643,59.3788875066643,20.336700336700336,12.075706415496711,12.075706415496711,57.0,18.0,424.0,,,22508.0,22508.0,12718.42857142857,,,424.0,180.42857142857142,0.4881105398457584
2020-04-10,971.0,2704.0,13115.0,9124.0,0.0,2304.0,1810.0,2475.0,733.0,10411.0,416.0,346.0,536.0,154.0,952.0,,,1792.0,78.55902777777779,58.9729754035703,58.9729754035703,20.61761341974838,12.158820090831423,12.158820090831423,-14.0,24.0,494.0,346.0,,22239.0,22239.0,12844.857142857143,,,64.0,168.85714285714286,0.39614561027837264
2020-04-11,946.0,2657.0,12703.0,9143.0,0.0,2619.0,1986.0,2803.0,829.0,10046.0,315.0,176.0,328.0,96.0,643.0,,,1801.333333333333,75.83046964490264,58.14794470383594,58.14794470383594,20.91631897976856,12.162409594433763,12.162409594433763,-47.0,11.571428571428571,633.0,176.0,,21846.0,21846.0,13023.714285714286,,,-5.0,163.0,0.404629852905715
2020-04-12,963.0,2657.0,12778.0,9287.0,0.0,2405.0,1859.0,2978.0,864.0,10121.0,-214.0,-127.0,175.0,35.0,-39.0,,2404.285714285714,1829.142857142857,77.29729729729729,57.91071833220032,57.91071833220032,20.793551416497106,12.041694992068887,12.041694992068887,0.0,11.142857142857142,546.0,-127.0,1829.142857142857,22065.0,22065.0,13243.42857142857,,,36.0,151.28571428571428,0.4697613268608413
2020-04-13,972.0,2722.0,13066.0,9325.0,0.0,2447.0,1841.0,3253.0,952.0,10344.0,42.0,-18.0,275.0,88.0,317.0,543.8571428571429,2530.714285714286,1917.571428571429,75.23498161013485,58.353802867223436,58.353802867223436,20.832695545691106,12.156670090661427,12.156670090661427,65.0,14.142857142857142,606.0,-18.0,1917.5714285714287,22391.0,22391.0,13606.57142857143,417.42857142857144,,-11.0,114.0,0.5503620803159973
2020-04-14,1003.0,2725.0,13355.0,9566.0,0.0,2488.0,1848.0,3456.0,1018.0,10630.0,41.0,7.0,203.0,66.0,244.0,588.4285714285714,2611.285714285714,1965.428571428572,74.27652733118971,58.26534618908424,58.26534618908424,20.404342942718085,11.888661053182672,11.888661053182672,3.0,25.571428571428573,640.0,7.0,1965.4285714285713,22921.0,22921.0,14178.57142857143,507.85714285714283,,326.0,107.0,0.6533565823888403
2020-04-15,1066.0,2739.0,14322.0,10059.0,0.0,2679.0,1996.0,4017.0,1246.0,11583.0,191.0,148.0,561.0,228.0,752.0,552.1428571428571,2654.5714285714284,1993.142857142857,74.50541246733856,58.74246339362619,58.74246339362619,19.12442396313364,11.234157745785653,11.234157745785653,14.0,39.42857142857143,683.0,148.0,1993.142857142857,24381.0,24381.0,14877.285714285714,508.85714285714283,,225.0,124.14285714285714,0.6903059197457291
2020-04-16,1168.0,2817.0,15907.0,11382.0,0.0,2773.0,2083.0,4861.0,1501.0,13090.0,94.0,87.0,844.0,255.0,938.0,589.2857142857143,2723.714285714286,2029.428571428572,75.11720158672918,58.29088643775881,58.29088643775881,17.709184635694978,10.322840705045989,10.322840705045989,78.0,31.142857142857142,690.0,87.0,2029.4285714285713,27289.0,27289.0,15510.57142857143,520.1428571428571,,163.0,102.85714285714286,0.6751345532831002
2020-04-17,1243.0,2883.0,17119.0,11637.0,0.0,2868.0,2145.0,6030.0,1806.0,14236.0,95.0,62.0,1169.0,305.0,1264.0,554.0,2773.1428571428573,2053.428571428572,74.7907949790795,59.531923772430105,59.531923772430105,16.84093697061744,10.025733759910976,10.025733759910976,66.0,26.142857142857142,723.0,62.0,2053.4285714285716,28756.0,28756.0,16147.57142857143,504.57142857142856,,15.0,131.14285714285714,0.7789473684210526
2020-04-18,1290.0,2933.0,17594.0,11808.0,0.0,2922.0,2180.0,6365.0,1929.0,14661.0,54.0,35.0,335.0,123.0,389.0,571.5714285714286,2833.1428571428573,2091.1428571428573,74.60643394934976,59.83946670294537,59.83946670294537,16.670455837217233,9.97551186994082,9.97551186994082,50.0,19.285714285714285,742.0,35.0,2091.1428571428573,29402.0,29402.0,16877.428571428572,511.57142857142856,,115.0,146.42857142857142,0.9426207632772886
2020-04-19,1293.0,2875.0,17211.0,12235.0,0.0,2889.0,2113.0,6619.0,1979.0,14336.0,-33.0,-67.0,254.0,50.0,221.0,508.0,2850.285714285714,2098.285714285714,73.13949463482173,58.44936493921076,58.44936493921076,16.704433211318342,9.763635128710181,9.763635128710181,-58.0,0.7142857142857143,776.0,-67.0,2098.285714285714,29446.0,29446.0,17525.714285714286,490.85714285714283,,-113.0,126.42857142857143,1.0210071942446044
2020-04-20,1312.0,2905.0,17525.0,12208.0,0.0,2793.0,2009.0,6785.0,2038.0,14620.0,-96.0,-104.0,166.0,59.0,70.0,434.57142857142856,2850.714285714286,2092.8571428571427,71.9298245614035,58.94124373591632,58.94124373591632,16.57631954350927,9.770288904584131,9.770288904584131,30.0,-12.714285714285714,784.0,-104.0,2092.8571428571427,29733.0,29733.0,17975.714285714286,434.14285714285717,0.9095878361397335,187.0,128.42857142857142,1.1884566326530612
2020-04-21,1327.0,2860.0,18464.0,12078.0,0.0,2908.0,2112.0,7037.0,2146.0,15604.0,115.0,103.0,252.0,108.0,367.0,263.14285714285717,2826.8571428571427,2068.0,72.62723521320495,60.45445615873224,60.45445615873224,15.489601386481802,9.364154279353022,9.364154279353022,-45.0,-33.285714285714285,796.0,103.0,2068.0,30542.0,30542.0,18281.85714285714,287.0,0.7781947832613998,433.0,137.57142857142858,1.1584766584766584
2020-04-22,1337.0,2744.0,18860.0,12101.0,0.0,2799.0,2046.0,7453.0,2237.0,16116.0,-109.0,-66.0,416.0,91.0,307.0,206.85714285714286,2776.5714285714284,2025.571428571429,73.09753483386923,60.915345111592,60.915345111592,14.549310710498409,8.862762830657925,8.862762830657925,-116.0,-55.714285714285715,753.0,-66.0,2025.5714285714287,30961.0,30961.0,18500.571428571428,257.14285714285717,0.6231016447161132,85.0,145.14285714285714,1.0654020385050962
2020-04-23,1357.0,2728.0,19057.0,12176.0,0.0,2776.0,2045.0,7900.0,2352.0,16329.0,-23.0,-1.0,447.0,115.0,424.0,180.42857142857142,2726.8571428571427,1989.0,73.6671469740634,61.015592482310375,61.015592482310375,14.314949887180564,8.734351487209041,8.734351487209041,-16.0,-49.42857142857143,731.0,-1.0,1989.0,31233.0,31233.0,18705.0,230.14285714285714,0.4881105398457584,177.0,139.0,1.085400225479143
2020-04-24,1362.0,2650.0,19262.0,12271.0,0.0,2701.0,1971.0,8039.0,2391.0,16612.0,-75.0,-74.0,139.0,39.0,64.0,168.85714285714286,2672.0,1949.0,72.97297297297297,61.08521231725494,61.08521231725494,13.757657564115878,8.403894332921066,8.403894332921066,-78.0,-62.0,730.0,-74.0,1949.0,31533.0,31533.0,18891.14285714286,223.71428571428572,0.39614561027837264,79.0,118.14285714285714,1.0139522404078347
2020-04-25,1364.0,2543.0,19125.0,12291.0,0.0,2570.0,1883.0,8165.0,2413.0,16582.0,-131.0,-88.0,126.0,22.0,-5.0,163.0,2609.0,1897.0,73.26848249027236,60.87662337662337,60.87662337662337,13.29673202614379,8.094601476954418,8.094601476954418,-107.0,-66.57142857142857,687.0,-88.0,1897.0,31416.0,31416.0,19020.571428571428,226.0,0.404629852905715,168.0,79.85714285714286,0.8947507953340403
2020-04-26,1364.0,2529.0,18642.0,12695.0,0.0,2541.0,1857.0,8230.0,2442.0,16113.0,-29.0,-26.0,65.0,29.0,36.0,151.28571428571428,2554.1428571428573,1850.2857142857144,73.0814639905549,59.48878322749466,59.48878322749466,13.566140971998713,8.07033219516865,8.07033219516865,-14.0,-61.57142857142857,684.0,-26.0,1850.2857142857142,31337.0,31337.0,19131.714285714286,206.14285714285714,0.4697613268608413,-156.0,95.0,0.8036141376561254
2020-04-27,1366.0,2471.0,18828.0,12538.0,0.0,2409.0,1729.0,8351.0,2466.0,16357.0,-132.0,-128.0,121.0,24.0,-11.0,114.0,2483.285714285714,1787.4285714285709,71.77251971772519,60.02678059044826,60.02678059044826,13.124070533248352,7.877957023528662,7.877957023528662,-58.0,-69.57142857142857,680.0,-128.0,1787.4285714285713,31366.0,31366.0,19208.571428571428,184.85714285714286,0.5503620803159973,41.0,78.42857142857143,0.6751493118670476
2020-04-28,1374.0,2394.0,19370.0,12208.0,0.0,2467.0,1748.0,8619.0,2534.0,16976.0,58.0,19.0,268.0,68.0,326.0,107.0,2410.1428571428573,1727.142857142857,70.85528982569923,61.34017353853949,61.34017353853949,12.359318533815177,7.581227436823104,7.581227436823104,-77.0,-75.14285714285714,719.0,19.0,1727.142857142857,31578.0,31578.0,19266.428571428572,180.14285714285714,0.6533565823888403,165.0,131.14285714285714,0.7120931463350092
2020-04-29,1381.0,2313.0,19638.0,12145.0,0.0,2415.0,1719.0,8896.0,2603.0,17325.0,-52.0,-29.0,277.0,69.0,225.0,124.14285714285714,2343.714285714286,1673.5714285714291,71.18012422360248,61.787748167259224,61.787748167259224,11.778185151237397,7.277475379920083,7.277475379920083,-81.0,-70.14285714285714,696.0,-29.0,1673.5714285714287,31783.0,31783.0,19253.14285714286,190.57142857142858,0.6903059197457291,191.0,112.57142857142857,0.8651851851851852
2020-04-30,1382.0,2241.0,19595.0,12195.0,0.0,2280.0,1605.0,9194.0,2655.0,17354.0,-135.0,-114.0,298.0,52.0,163.0,102.85714285714286,2263.4285714285716,1614.142857142857,70.39473684210526,61.638880150990886,61.638880150990886,11.43659096708344,7.049386599559609,7.049386599559609,-72.0,-73.0,675.0,-114.0,1614.142857142857,31790.0,31790.0,19326.428571428572,183.14285714285714,0.6751345532831002,61.0,140.42857142857142,1.0707671957671958
2020-05-01,1394.0,2124.0,19667.0,12296.0,0.0,2189.0,1549.0,9300.0,2695.0,17543.0,-91.0,-56.0,106.0,40.0,15.0,131.14285714285714,2197.714285714286,1566.5714285714291,70.76290543627228,61.530519663360764,61.530519663360764,10.799816952255046,6.64518349341426,6.64518349341426,-117.0,-70.14285714285714,640.0,-56.0,1566.5714285714287,31963.0,31963.0,19362.14285714286,196.85714285714286,0.7789473684210526,448.0,136.85714285714286,1.4026923076923077
2020-05-02,1394.0,2052.0,19032.0,12912.0,0.0,2105.0,1508.0,9499.0,2741.0,16980.0,-84.0,-41.0,199.0,46.0,115.0,146.42857142857142,2122.0,1509.142857142857,71.63895486935867,59.57926371149511,59.57926371149511,10.781841109709962,6.423741547708491,6.423741547708491,-72.0,-69.71428571428571,597.0,-41.0,1509.142857142857,31944.0,31944.0,19408.571428571428,222.14285714285714,0.9426207632772886,38.0,99.14285714285714,1.2720178372352284
2020-05-03,1394.0,2018.0,19155.0,12775.0,0.0,1979.0,1441.0,9512.0,2735.0,17137.0,-126.0,-67.0,13.0,-6.0,-113.0,126.42857142857143,2046.142857142857,1450.857142857143,72.81455280444669,59.990604447228314,59.990604447228314,10.535108326807622,6.320075164422173,6.320075164422173,-34.0,-69.71428571428571,538.0,-67.0,1450.857142857143,31930.0,31930.0,19473.571428571428,202.28571428571428,1.0210071942446044,39.0,94.57142857142857,1.129109589041096
2020-05-04,1396.0,1980.0,19078.0,12718.0,0.0,1949.0,1396.0,9729.0,2826.0,17098.0,-30.0,-45.0,217.0,91.0,187.0,128.42857142857142,1980.857142857143,1397.2857142857142,71.62647511544382,60.001258019876715,60.001258019876715,10.378446378027046,6.227198389734558,6.227198389734558,-38.0,-67.42857142857143,553.0,-45.0,1397.2857142857142,31796.0,31796.0,19540.571428571428,193.71428571428572,1.1884566326530612,16.0,114.42857142857143,0.9620135886349599
2020-05-05,1402.0,1906.0,19695.0,12142.0,0.0,1937.0,1346.0,10174.0,2899.0,17789.0,-12.0,-50.0,445.0,73.0,433.0,137.57142857142858,1912.7142857142858,1345.2857142857142,69.48890036138359,61.86198448346264,61.86198448346264,9.677583142929677,5.986744982253353,5.986744982253353,-74.0,-66.0,591.0,-50.0,1345.2857142857142,31837.0,31837.0,19593.14285714286,205.71428571428572,1.1584766584766584,-99.0,51.857142857142854,0.690978886756238
2020-05-06,1401.0,1825.0,20093.0,11844.0,0.0,1884.0,1311.0,10312.0,2923.0,18268.0,-53.0,-35.0,138.0,24.0,85.0,145.14285714285714,1847.7142857142858,1290.0,69.5859872611465,62.91448789804929,62.91448789804929,9.082765142089285,5.7143751761280015,5.7143751761280015,-81.0,-65.14285714285714,573.0,-35.0,1290.0,31937.0,31937.0,19704.85714285714,210.14285714285714,1.0654020385050962,159.0,55.857142857142854,0.6476774758983347
2020-05-07,1400.0,1769.0,20064.0,11807.0,0.0,1823.0,1230.0,10550.0,2951.0,18295.0,-61.0,-81.0,238.0,28.0,177.0,139.0,1790.857142857143,1237.428571428571,67.47120131651124,62.95378243544288,62.95378243544288,8.816786283891547,5.550500454959054,5.550500454959054,-56.0,-59.0,593.0,-81.0,1237.4285714285713,31871.0,31871.0,19719.285714285714,195.85714285714286,1.085400225479143,200.0,49.142857142857146,0.5759781619654231
2020-05-08,1400.0,1662.0,20035.0,11655.0,0.0,1712.0,1185.0,10740.0,2990.0,18373.0,-111.0,-45.0,190.0,39.0,79.0,118.14285714285714,1737.5714285714287,1189.857142857143,69.21728971962617,63.22183654149573,63.22183654149573,8.295482904916396,5.244556642473967,5.244556642473967,-107.0,-55.714285714285715,527.0,-45.0,1189.857142857143,31690.0,31690.0,19767.571428571428,171.42857142857142,1.0139522404078347,10.0,49.57142857142857,0.46388443017656505
2020-05-09,1400.0,1596.0,19814.0,11884.0,0.0,1650.0,1121.0,10970.0,3016.0,18218.0,-62.0,-64.0,230.0,26.0,168.0,79.85714285714286,1680.7142857142858,1143.2857142857142,67.93939393939394,62.50867562622248,62.50867562622248,8.054910669223782,5.03501798220708,5.03501798220708,-66.0,-58.142857142857146,529.0,-64.0,1143.2857142857142,31698.0,31698.0,19854.14285714286,136.71428571428572,0.8947507953340403,66.0,88.28571428571429,0.6746031746031745
2020-05-10,1400.0,1605.0,19256.0,12303.0,0.0,1581.0,1073.0,10883.0,2988.0,17651.0,-69.0,-48.0,-87.0,-28.0,-156.0,95.0,1620.857142857143,1095.142857142857,67.86843769765972,61.015875027725855,61.015875027725855,8.335064395513086,5.085712475046738,5.085712475046738,9.0,-62.714285714285715,508.0,-48.0,1095.142857142857,31559.0,31559.0,19874.428571428572,154.85714285714286,0.8036141376561254,-8.0,101.28571428571429,0.9102390617952189
2020-05-11,1401.0,1590.0,19416.0,12125.0,0.0,1576.0,1063.0,10929.0,3032.0,17826.0,-5.0,-10.0,46.0,44.0,41.0,78.42857142857143,1550.2857142857142,1046.857142857143,67.44923857868021,61.557972163216135,61.557972163216135,8.189122373300371,5.041057670967946,5.041057670967946,-15.0,-64.42857142857143,513.0,-10.0,1046.857142857143,31541.0,31541.0,19886.0,149.0,0.6751493118670476,19.0,83.14285714285714,1.1879936808846763
2020-05-12,1409.0,1499.0,20301.0,11923.0,0.0,1539.0,1020.0,11131.0,3083.0,18802.0,-37.0,-43.0,202.0,51.0,165.0,131.14285714285714,1490.5714285714287,997.2857142857144,66.27680311890838,62.999627606752725,62.999627606752725,7.383872715629772,4.651812313803377,4.651812313803377,-91.0,-61.0,519.0,-43.0,997.2857142857143,32224.0,32224.0,19949.85714285714,190.85714285714286,0.7120931463350092,172.0,77.71428571428571,1.6975778546712803
2020-05-13,1411.0,1386.0,20235.0,11576.0,0.0,1465.0,974.0,11396.0,3134.0,18849.0,-74.0,-46.0,265.0,51.0,191.0,112.57142857142857,1426.7142857142858,954.4285714285712,66.48464163822526,63.610071987677216,63.610071987677216,6.8495181616011855,4.35698343340354,4.35698343340354,-113.0,-60.0,491.0,-46.0,954.4285714285714,31811.0,31811.0,19993.85714285714,176.42857142857142,0.8651851851851852,250.0,75.0,1.3882352941176472
2020-05-14,1415.0,1318.0,20145.0,11747.0,0.0,1329.0,892.0,11593.0,3169.0,18827.0,-136.0,-82.0,197.0,35.0,61.0,140.42857142857142,1367.4285714285713,915.0,67.11813393528969,63.166311300639656,63.166311300639656,6.542566393646066,4.132697855261508,4.132697855261508,-68.0,-68.14285714285714,437.0,-82.0,915.0,31892.0,31892.0,20041.428571428572,199.71428571428572,1.0707671957671958,73.0,69.57142857142857,1.0594648166501486
2020-05-15,1415.0,1235.0,20482.0,11420.0,0.0,1294.0,838.0,12076.0,3475.0,19247.0,-35.0,-54.0,483.0,306.0,448.0,136.85714285714286,1304.142857142857,869.8571428571429,64.76043276661515,64.20287129333585,64.20287129333585,6.029684601113173,3.8712306438467805,3.8712306438467805,-83.0,-66.28571428571429,456.0,-54.0,869.8571428571429,31902.0,31902.0,20061.714285714286,200.14285714285714,1.4026923076923077,-28.0,42.857142857142854,0.8226950354609927
2020-05-16,1415.0,1176.0,20122.0,11610.0,0.0,1203.0,821.0,12205.0,3494.0,18946.0,-91.0,-17.0,129.0,19.0,38.0,99.14285714285714,1243.5714285714287,826.4285714285713,68.24605153782211,63.412328249086094,63.412328249086094,5.844349468243713,3.7060380688264214,3.7060380688264214,-59.0,-58.714285714285715,382.0,-17.0,826.4285714285714,31732.0,31732.0,20040.714285714286,159.71428571428572,1.2720178372352284,47.0,49.714285714285715,0.6767223807582552
2020-05-17,1414.0,1128.0,19589.0,12176.0,0.0,1166.0,797.0,12281.0,3505.0,18461.0,-37.0,-24.0,76.0,11.0,39.0,94.57142857142857,1183.5714285714287,783.2857142857142,68.3533447684391,61.668503069416026,61.668503069416026,5.758333758742151,3.5510782307571223,3.5510782307571223,-48.0,-52.142857142857146,369.0,-24.0,783.2857142857143,31765.0,31765.0,20066.0,154.57142857142858,1.129109589041096,-46.0,33.142857142857146,0.5792372881355932
2020-05-18,1416.0,1126.0,19558.0,12139.0,0.0,1133.0,747.0,12330.0,3501.0,18432.0,-33.0,-50.0,49.0,-4.0,16.0,114.42857142857143,1138.857142857143,748.8571428571429,65.93115622241837,61.70300028393855,61.70300028393855,5.757234891093159,3.552386661198221,3.552386661198221,-2.0,-45.42857142857143,386.0,-50.0,748.8571428571429,31697.0,31697.0,20103.571428571428,159.14285714285714,0.9620135886349599,-168.0,34.42857142857143,0.5243217960710946
2020-05-19,1420.0,1088.0,20154.0,11389.0,0.0,1115.0,716.0,12249.0,3289.0,19066.0,-18.0,-31.0,-81.0,-212.0,-99.0,51.857142857142854,1091.857142857143,714.4285714285713,64.21524663677131,63.89373236534255,63.89373236534255,5.39843207303761,3.4492597406714642,3.4492597406714642,-38.0,-37.142857142857146,399.0,-31.0,714.4285714285714,31543.0,31543.0,20013.428571428572,98.85714285714286,0.690978886756238,220.0,48.285714285714285,0.6244612068965518
2020-05-20,1421.0,1021.0,20412.0,11321.0,0.0,1045.0,672.0,12478.0,3335.0,19391.0,-70.0,-44.0,229.0,46.0,159.0,55.857142857142854,1051.2857142857142,679.7142857142858,64.30622009569377,64.32420508618787,64.32420508618787,5.001959631589261,3.2174707717518043,3.2174707717518043,-67.0,-35.0,373.0,-44.0,679.7142857142857,31733.0,31733.0,20002.0,96.42857142857143,0.6476774758983347,134.0,35.857142857142854,0.6397590361445784
2020-05-21,1422.0,1000.0,20408.0,11354.0,0.0,1016.0,651.0,12707.0,3386.0,19408.0,-29.0,-21.0,229.0,51.0,200.0,49.142857142857146,1011.7142857142857,646.1428571428571,64.0748031496063,64.25288080095713,64.25288080095713,4.900039200313603,3.148416346577671,3.148416346577671,-21.0,-32.57142857142857,365.0,-21.0,646.1428571428571,31762.0,31762.0,19996.85714285714,88.71428571428571,0.5759781619654231,82.0,24.142857142857142,0.7307973664959767
2020-05-22,1422.0,975.0,19851.0,11906.0,0.0,965.0,597.0,12768.0,3421.0,18876.0,-51.0,-54.0,61.0,35.0,10.0,49.57142857142857,974.5714285714286,617.5714285714286,61.86528497409326,62.5090531221463,62.5090531221463,4.911591355599214,3.070189249614258,3.070189249614258,-25.0,-34.42857142857143,368.0,-54.0,617.5714285714286,31757.0,31757.0,20008.428571428572,86.71428571428571,0.46388443017656505,69.0,43.857142857142854,0.9500446030330061
2020-05-23,1422.0,931.0,20042.0,11895.0,0.0,919.0,578.0,12880.0,3447.0,19111.0,-46.0,-19.0,112.0,26.0,66.0,88.28571428571429,932.5714285714286,590.2857142857142,62.89445048966268,62.75479850956571,62.75479850956571,4.645244985530386,2.9151141309452986,2.9151141309452986,-44.0,-38.857142857142854,341.0,-19.0,590.2857142857143,31937.0,31937.0,20013.571428571428,130.28571428571428,0.6746031746031745,-40.0,46.714285714285715,0.909404659188956
2020-05-24,1422.0,900.0,19553.0,12242.0,0.0,889.0,562.0,12902.0,3450.0,18653.0,-30.0,-16.0,22.0,3.0,-8.0,101.28571428571429,892.2857142857143,563.1428571428571,63.217097862767154,61.49709073753735,61.49709073753735,4.602874239247174,2.830633747444567,2.830633747444567,-31.0,-38.57142857142857,327.0,-16.0,563.1428571428571,31795.0,31795.0,20023.285714285714,141.57142857142858,0.9102390617952189,-128.0,-0.14285714285714285,0.7551789077212806
2020-05-25,1425.0,885.0,19639.0,12291.0,0.0,873.0,547.0,12937.0,3464.0,18754.0,-16.0,-15.0,35.0,14.0,19.0,83.14285714285714,853.4285714285714,534.5714285714286,62.65750286368843,61.50642029439398,61.50642029439398,4.506339426651051,2.77168806764798,2.77168806764798,-15.0,-39.142857142857146,326.0,-15.0,534.5714285714286,31930.0,31930.0,20045.428571428572,122.0,1.1879936808846763,-30.0,-4.0,0.6056056056056056
2020-05-26,1427.0,816.0,20190.0,11640.0,0.0,821.0,525.0,13161.0,3511.0,19374.0,-52.0,-22.0,224.0,47.0,172.0,77.71428571428571,819.7142857142857,510.1428571428572,63.94640682095007,63.43072573044298,63.43072573044298,4.041604754829123,2.5636192271442035,2.5636192271442035,-69.0,-35.714285714285715,296.0,-22.0,510.14285714285717,31830.0,31830.0,20137.0,111.42857142857143,1.6975778546712803,240.0,-4.285714285714286,0.2516431924882629
2020-05-27,1426.0,751.0,20480.0,11270.0,0.0,763.0,482.0,13469.0,3552.0,19729.0,-58.0,-43.0,308.0,41.0,250.0,75.0,791.2857142857143,487.71428571428567,63.17169069462647,64.50393700787401,64.50393700787401,3.6669921874999996,2.3653543307086617,2.3653543307086617,-65.0,-30.714285714285715,281.0,-43.0,487.7142857142857,31750.0,31750.0,20185.14285714286,103.42857142857143,1.3882352941176472,-194.0,-3.0,-0.07590132827324478
2020-05-28,1425.0,726.0,20563.0,11144.0,0.0,744.0,451.0,13561.0,3567.0,19837.0,-19.0,-31.0,92.0,15.0,73.0,69.57142857142857,764.5714285714286,466.0,60.61827956989247,64.8531869934084,64.8531869934084,3.530613237368088,2.2897152048443563,2.2897152048443563,-25.0,-28.714285714285715,293.0,-31.0,466.0,31707.0,31707.0,20208.285714285714,96.28571428571429,1.0594648166501486,55.0,3.4285714285714284,-0.06857855361596008
2020-05-29,1425.0,725.0,20492.0,11153.0,0.0,729.0,426.0,13548.0,3564.0,19767.0,-15.0,-25.0,-13.0,-3.0,-28.0,42.857142857142854,736.5714285714286,442.8571428571428,58.43621399176955,64.7558856059409,64.7558856059409,3.5379660355260594,2.2910412387422974,2.2910412387422974,-1.0,-26.714285714285715,303.0,-25.0,442.85714285714283,31645.0,31645.0,20208.85714285714,70.85714285714286,0.8226950354609927,67.0,28.285714285714285,0.2826446280991735
2020-05-30,1424.0,716.0,20379.0,11284.0,0.0,720.0,421.0,13604.0,3577.0,19663.0,-9.0,-5.0,56.0,13.0,47.0,49.714285714285715,717.7142857142857,421.8571428571428,58.47222222222223,64.36218930613018,64.36218930613018,3.5134206781490747,2.261314467991031,2.261314467991031,-9.0,-17.428571428571427,299.0,-5.0,421.85714285714283,31663.0,31663.0,20141.714285714286,68.57142857142857,0.6767223807582552,-31.0,19.0,1.2462686567164178
2020-05-31,1424.0,699.0,19715.0,11876.0,0.0,702.0,410.0,13576.0,3562.0,19016.0,-18.0,-11.0,-28.0,-15.0,-46.0,33.142857142857146,699.0,404.4285714285714,58.4045584045584,62.40701465607293,62.40701465607293,3.5455237129089525,2.212655503149631,2.212655503149631,-17.0,-16.571428571428573,292.0,-11.0,404.42857142857144,31591.0,31591.0,20136.285714285714,51.857142857142854,0.5792372881355932,-83.0,47.285714285714285,-8.575
2020-06-01,1424.0,698.0,19643.0,11957.0,0.0,677.0,385.0,13433.0,3512.0,18945.0,-25.0,-25.0,-143.0,-50.0,-168.0,34.42857142857143,678.4285714285714,388.71428571428567,56.868537666174305,62.16139240506329,62.16139240506329,3.5534287023367104,2.2088607594936707,2.2088607594936707,-1.0,-18.0,292.0,-25.0,388.7142857142857,31600.0,31600.0,20164.0,55.0,0.5243217960710946,144.0,44.142857142857146,-17.65454545454546
2020-06-02,1421.0,694.0,19720.0,11855.0,0.0,689.0,378.0,13641.0,3558.0,19026.0,12.0,-7.0,208.0,46.0,220.0,48.285714285714285,659.2857142857143,376.28571428571433,54.862119013062404,62.454473475851145,62.454473475851145,3.519269776876268,2.1979414093428344,2.1979414093428344,-4.0,-19.571428571428573,311.0,-7.0,376.2857142857143,31575.0,31575.0,20211.14285714286,67.42857142857143,0.6244612068965518,175.0,24.857142857142858,5.538011695906433
2020-06-03,1421.0,635.0,20442.0,11187.0,0.0,632.0,360.0,13832.0,3602.0,19807.0,-57.0,-18.0,191.0,44.0,134.0,35.857142857142854,638.7142857142857,364.28571428571433,56.9620253164557,64.63056056151001,64.63056056151001,3.1063496722434207,2.0076512061715515,2.0076512061715515,-59.0,-22.0,272.0,-18.0,364.2857142857143,31629.0,31629.0,20237.285714285714,56.42857142857143,0.6397590361445784,4.0,27.285714285714285,3.0089820359281445
2020-06-04,1421.0,600.0,20757.0,10840.0,0.0,600.0,341.0,13946.0,3633.0,20157.0,-32.0,-19.0,114.0,31.0,82.0,24.142857142857142,619.5714285714286,352.8571428571428,56.833333333333336,65.69294553280375,65.69294553280375,2.8905911258852437,1.8989144539038514,1.8989144539038514,-35.0,-18.857142857142858,259.0,-19.0,352.85714285714283,31597.0,31597.0,20274.0,43.285714285714285,0.7307973664959767,33.0,24.714285714285715,1.2346938775510203
